ix	iy	Dee	FED	sid	Ch	Harness	PNA	PNB
16	80	1	650	0	110	5	103	208
16	81	1	650	0	28	5	103	208
16	82	1	650	0	27	5	103	208
16	83	1	650	0	26	5	103	208
16	84	1	650	0	25	5	103	208
16	85	1	650	0	30	5	103	208
16	86	1	650	0	53	5	103	208
16	87	1	650	0	50	5	103	208
17	14	1	652	0	506	15	106	201
17	15	1	652	0	508	15	106	201
17	16	1	652	0	637	15	106	201
17	17	1	652	0	630	15	106	201
17	18	1	652	0	631	15	106	201
17	19	1	652	0	633	15	106	201
17	20	1	652	0	634	15	106	201
17	21	1	652	0	462	14	108	203
17	22	1	652	0	450	14	108	203
17	23	1	652	0	452	14	108	203
17	24	1	652	0	456	14	108	203
17	25	1	652	0	458	14	108	203
17	26	1	652	0	287	14	108	203
17	27	1	652	0	275	14	108	203
17	28	1	652	0	281	14	108	203
17	29	1	652	0	283	14	108	203
17	30	1	652	0	284	14	108	203
17	31	1	651	0	768	13	110	205
17	32	1	651	0	756	13	110	205
17	33	1	651	0	757	13	110	205
17	34	1	651	0	758	13	110	205
17	35	1	651	0	759	13	110	205
17	36	1	651	0	650	13	110	205
17	37	1	651	0	652	13	110	205
17	38	1	651	0	655	13	110	205
17	39	1	651	0	656	13	110	205
17	40	1	651	0	658	13	110	205
17	41	1	651	0	513	10	107	202
17	42	1	651	0	501	10	107	202
17	43	1	651	0	503	10	107	202
17	44	1	651	0	505	10	107	202
17	45	1	651	0	508	10	107	202
17	46	1	651	0	331	10	107	202
17	47	1	651	0	333	10	107	202
17	48	1	651	0	337	10	107	202
17	49	1	651	0	326	10	107	202
17	50	1	651	0	328	10	107	202
17	51	1	651	0	129	10	107	202
17	52	1	651	0	127	10	107	202
17	53	1	651	0	135	10	107	202
17	54	1	651	0	134	10	107	202
17	55	1	651	0	131	10	107	202
17	56	1	650	0	728	6	101	206
17	57	1	650	0	726	6	101	206
17	58	1	650	0	733	6	101	206
17	59	1	650	0	731	6	101	206
17	60	1	650	0	736	6	101	206
17	61	1	650	0	534	6	101	206
17	62	1	650	0	532	6	101	206
17	63	1	650	0	530	6	101	206
17	64	1	650	0	528	6	101	206
17	65	1	650	0	526	6	101	206
17	66	1	650	0	358	5	103	208
17	67	1	650	0	357	5	103	208
17	68	1	650	0	356	5	103	208
17	69	1	650	0	355	5	103	208
17	70	1	650	0	365	5	103	208
17	71	1	650	0	204	5	103	208
17	72	1	650	0	208	5	103	208
17	73	1	650	0	206	5	103	208
17	74	1	650	0	205	5	103	208
17	75	1	650	0	211	5	103	208
17	76	1	650	0	108	5	103	208
17	77	1	650	0	105	5	103	208
17	78	1	650	0	103	5	103	208
17	79	1	650	0	101	5	103	208
17	80	1	650	0	111	5	103	208
17	81	1	650	0	29	5	103	208
17	82	1	650	0	37	5	103	208
17	83	1	650	0	35	5	103	208
17	84	1	650	0	33	5	103	208
17	85	1	650	0	31	5	103	208
17	86	1	650	0	54	5	103	208
17	87	1	650	0	51	5	103	208
18	14	1	652	0	505	15	106	201
18	15	1	652	0	514	15	106	201
18	16	1	652	0	636	15	106	201
18	17	1	652	0	638	15	106	201
18	18	1	652	0	639	15	106	201
18	19	1	652	0	632	15	106	201
18	20	1	652	0	644	15	106	201
18	21	1	652	0	461	14	108	203
18	22	1	652	0	464	14	108	203
18	23	1	652	0	467	14	108	203
18	24	1	652	0	455	14	108	203
18	25	1	652	0	457	14	108	203
18	26	1	652	0	286	14	108	203
18	27	1	652	0	289	14	108	203
18	28	1	652	0	280	14	108	203
18	29	1	652	0	282	14	108	203
18	30	1	652	0	294	14	108	203
18	31	1	651	0	767	13	110	205
18	32	1	651	0	755	13	110	205
18	33	1	651	0	761	13	110	205
18	34	1	651	0	763	13	110	205
18	35	1	651	0	764	13	110	205
18	36	1	651	0	661	13	110	205
18	37	1	651	0	663	13	110	205
18	38	1	651	0	664	13	110	205
18	39	1	651	0	666	13	110	205
18	40	1	651	0	669	13	110	205
18	41	1	651	0	512	10	107	202
18	42	1	651	0	500	10	107	202
18	43	1	651	0	517	10	107	202
18	44	1	651	0	519	10	107	202
18	45	1	651	0	507	10	107	202
18	46	1	651	0	330	10	107	202
18	47	1	651	0	344	10	107	202
18	48	1	651	0	336	10	107	202
18	49	1	651	0	338	10	107	202
18	50	1	651	0	339	10	107	202
18	51	1	651	0	138	10	107	202
18	52	1	651	0	137	10	107	202
18	53	1	651	0	136	10	107	202
18	54	1	651	0	142	10	107	202
18	55	1	651	0	132	10	107	202
18	56	1	650	0	729	6	101	206
18	57	1	650	0	734	6	101	206
18	58	1	650	0	742	6	101	206
18	59	1	650	0	740	6	101	206
18	60	1	650	0	737	6	101	206
18	61	1	650	0	542	6	101	206
18	62	1	650	0	540	6	101	206
18	63	1	650	0	538	6	101	206
18	64	1	650	0	536	6	101	206
18	65	1	650	0	535	6	101	206
18	66	1	650	0	359	5	103	208
18	67	1	650	0	363	5	103	208
18	68	1	650	0	361	5	103	208
18	69	1	650	0	360	5	103	208
18	70	1	650	0	366	5	103	208
18	71	1	650	0	217	5	103	208
18	72	1	650	0	209	5	103	208
18	73	1	650	0	207	5	103	208
18	74	1	650	0	214	5	103	208
18	75	1	650	0	212	5	103	208
18	76	1	650	0	109	5	103	208
18	77	1	650	0	106	5	103	208
18	78	1	650	0	116	5	103	208
18	79	1	650	0	114	5	103	208
18	80	1	650	0	112	5	103	208
18	81	1	650	0	39	5	103	208
18	82	1	650	0	38	5	103	208
18	83	1	650	0	36	5	103	208
18	84	1	650	0	34	5	103	208
18	85	1	650	0	32	5	103	208
18	86	1	650	0	57	5	103	208
18	87	1	650	0	52	5	103	208
19	14	1	652	0	511	15	106	201
19	15	1	652	0	513	15	106	201
19	16	1	652	0	635	15	106	201
19	17	1	652	0	647	15	106	201
19	18	1	652	0	649	15	106	201
19	19	1	652	0	641	15	106	201
19	20	1	652	0	643	15	106	201
19	21	1	652	0	460	14	108	203
19	22	1	652	0	465	14	108	203
19	23	1	652	0	466	14	108	203
19	24	1	652	0	468	14	108	203
19	25	1	652	0	469	14	108	203
19	26	1	652	0	285	14	108	203
19	27	1	652	0	297	14	108	203
19	28	1	652	0	299	14	108	203
19	29	1	652	0	291	14	108	203
19	30	1	652	0	293	14	108	203
19	31	1	651	0	766	13	110	205
19	32	1	651	0	769	13	110	205
19	33	1	651	0	760	13	110	205
19	34	1	651	0	762	13	110	205
19	35	1	651	0	774	13	110	205
19	36	1	651	0	660	13	110	205
19	37	1	651	0	662	13	110	205
19	38	1	651	0	673	13	110	205
19	39	1	651	0	665	13	110	205
19	40	1	651	0	668	13	110	205
19	41	1	651	0	511	10	107	202
19	42	1	651	0	515	10	107	202
19	43	1	651	0	516	10	107	202
19	44	1	651	0	518	10	107	202
19	45	1	651	0	524	10	107	202
19	46	1	651	0	341	10	107	202
19	47	1	651	0	343	10	107	202
19	48	1	651	0	335	10	107	202
19	49	1	651	0	347	10	107	202
19	50	1	651	0	349	10	107	202
19	51	1	651	0	139	10	107	202
19	52	1	651	0	147	10	107	202
19	53	1	651	0	145	10	107	202
19	54	1	651	0	143	10	107	202
19	55	1	651	0	140	10	107	202
19	56	1	650	0	748	6	101	206
19	57	1	650	0	744	6	101	206
19	58	1	650	0	743	6	101	206
19	59	1	650	0	741	6	101	206
19	60	1	650	0	738	6	101	206
19	61	1	650	0	543	6	101	206
19	62	1	650	0	541	6	101	206
19	63	1	650	0	539	6	101	206
19	64	1	650	0	537	6	101	206
19	65	1	650	0	545	6	101	206
19	66	1	650	0	373	5	103	208
19	67	1	650	0	364	5	103	208
19	68	1	650	0	362	5	103	208
19	69	1	650	0	369	5	103	208
19	70	1	650	0	367	5	103	208
19	71	1	650	0	218	5	103	208
19	72	1	650	0	215	5	103	208
19	73	1	650	0	223	5	103	208
19	74	1	650	0	221	5	103	208
19	75	1	650	0	213	5	103	208
19	76	1	650	0	119	5	103	208
19	77	1	650	0	118	5	103	208
19	78	1	650	0	117	5	103	208
19	79	1	650	0	115	5	103	208
19	80	1	650	0	113	5	103	208
19	81	1	650	0	44	5	103	208
19	82	1	650	0	43	5	103	208
19	83	1	650	0	42	5	103	208
19	84	1	650	0	41	5	103	208
19	85	1	650	0	40	5	103	208
19	86	1	650	0	58	5	103	208
19	87	1	650	0	55	5	103	208
20	14	1	652	0	510	15	106	201
20	15	1	652	0	512	15	106	201
20	16	1	652	0	645	15	106	201
20	17	1	652	0	646	15	106	201
20	18	1	652	0	648	15	106	201
20	19	1	652	0	640	15	106	201
20	20	1	652	0	642	15	106	201
20	21	1	652	0	470	14	108	203
20	22	1	652	0	471	14	108	203
20	23	1	652	0	472	14	108	203
20	24	1	652	0	473	14	108	203
20	25	1	652	0	474	14	108	203
20	26	1	652	0	295	14	108	203
20	27	1	652	0	296	14	108	203
20	28	1	652	0	298	14	108	203
20	29	1	652	0	290	14	108	203
20	30	1	652	0	292	14	108	203
20	31	1	651	0	765	13	110	205
20	32	1	651	0	770	13	110	205
20	33	1	651	0	771	13	110	205
20	34	1	651	0	772	13	110	205
20	35	1	651	0	773	13	110	205
20	36	1	651	0	670	13	110	205
20	37	1	651	0	671	13	110	205
20	38	1	651	0	672	13	110	205
20	39	1	651	0	674	13	110	205
20	40	1	651	0	667	13	110	205
20	41	1	651	0	510	10	107	202
20	42	1	651	0	520	10	107	202
20	43	1	651	0	521	10	107	202
20	44	1	651	0	522	10	107	202
20	45	1	651	0	523	10	107	202
20	46	1	651	0	340	10	107	202
20	47	1	651	0	342	10	107	202
20	48	1	651	0	345	10	107	202
20	49	1	651	0	346	10	107	202
20	50	1	651	0	348	10	107	202
20	51	1	651	0	149	10	107	202
20	52	1	651	0	148	10	107	202
20	53	1	651	0	146	10	107	202
20	54	1	651	0	144	10	107	202
20	55	1	651	0	141	10	107	202
20	56	1	650	0	749	6	101	206
20	57	1	650	0	747	6	101	206
20	58	1	650	0	746	6	101	206
20	59	1	650	0	745	6	101	206
20	60	1	650	0	739	6	101	206
20	61	1	650	0	544	6	101	206
20	62	1	650	0	549	6	101	206
20	63	1	650	0	548	6	101	206
20	64	1	650	0	547	6	101	206
20	65	1	650	0	546	6	101	206
20	66	1	650	0	374	5	103	208
20	67	1	650	0	372	5	103	208
20	68	1	650	0	371	5	103	208
20	69	1	650	0	370	5	103	208
20	70	1	650	0	368	5	103	208
20	71	1	650	0	219	5	103	208
20	72	1	650	0	216	5	103	208
20	73	1	650	0	224	5	103	208
20	74	1	650	0	222	5	103	208
20	75	1	650	0	220	5	103	208
20	76	1	650	0	124	5	103	208
20	77	1	650	0	123	5	103	208
20	78	1	650	0	122	5	103	208
20	79	1	650	0	121	5	103	208
20	80	1	650	0	120	5	103	208
20	81	1	650	0	49	5	103	208
20	82	1	650	0	48	5	103	208
20	83	1	650	0	47	5	103	208
20	84	1	650	0	46	5	103	208
20	85	1	650	0	45	5	103	208
20	86	1	650	0	59	5	103	208
20	87	1	650	0	56	5	103	208
21	9	1	652	0	516	16	107	202
21	10	1	652	0	519	16	107	202
21	11	1	652	0	652	15	106	201
21	12	1	652	0	653	15	106	201
21	13	1	652	0	654	15	106	201
21	14	1	652	0	658	15	106	201
21	15	1	652	0	659	15	106	201
21	16	1	652	0	600	15	106	201
21	17	1	652	0	601	15	106	201
21	18	1	652	0	603	15	106	201
21	19	1	652	0	604	15	106	201
21	20	1	652	0	609	15	106	201
21	21	1	652	0	438	14	108	203
21	22	1	652	0	426	14	108	203
21	23	1	652	0	428	14	108	203
21	24	1	652	0	429	14	108	203
21	25	1	652	0	434	14	108	203
21	26	1	652	0	250	14	108	203
21	27	1	652	0	251	14	108	203
21	28	1	652	0	253	14	108	203
21	29	1	652	0	254	14	108	203
21	30	1	652	0	259	14	108	203
21	31	1	652	0	156	14	108	203
21	32	1	652	0	158	14	108	203
21	33	1	652	0	150	14	108	203
21	34	1	652	0	152	14	108	203
21	35	1	652	0	154	14	108	203
21	36	1	651	0	632	13	110	205
21	37	1	651	0	625	13	110	205
21	38	1	651	0	627	13	110	205
21	39	1	651	0	628	13	110	205
21	40	1	651	0	629	13	110	205
21	41	1	651	0	481	10	107	202
21	42	1	651	0	483	10	107	202
21	43	1	651	0	475	10	107	202
21	44	1	651	0	477	10	107	202
21	45	1	651	0	479	10	107	202
21	46	1	651	0	306	10	107	202
21	47	1	651	0	308	10	107	202
21	48	1	651	0	300	10	107	202
21	49	1	651	0	302	10	107	202
21	50	1	651	0	304	10	107	202
21	51	1	651	0	103	10	107	202
21	52	1	651	0	101	10	107	202
21	53	1	651	0	100	10	107	202
21	54	1	651	0	107	10	107	202
21	55	1	651	0	105	10	107	202
21	56	1	650	0	703	6	101	206
21	57	1	650	0	701	6	101	206
21	58	1	650	0	700	6	101	206
21	59	1	650	0	707	6	101	206
21	60	1	650	0	705	6	101	206
21	61	1	650	0	503	6	101	206
21	62	1	650	0	502	6	101	206
21	63	1	650	0	501	6	101	206
21	64	1	650	0	500	6	101	206
21	65	1	650	0	505	6	101	206
21	66	1	650	0	328	6	101	206
21	67	1	650	0	326	6	101	206
21	68	1	650	0	325	6	101	206
21	69	1	650	0	332	6	101	206
21	70	1	650	0	330	6	101	206
21	71	1	650	0	182	6	101	206
21	72	1	650	0	179	6	101	206
21	73	1	650	0	177	6	101	206
21	74	1	650	0	176	6	101	206
21	75	1	650	0	175	6	101	206
21	76	1	650	0	82	5	103	208
21	77	1	650	0	79	5	103	208
21	78	1	650	0	77	5	103	208
21	79	1	650	0	76	5	103	208
21	80	1	650	0	75	5	103	208
21	81	1	650	0	7	5	103	208
21	82	1	650	0	4	5	103	208
21	83	1	650	0	2	5	103	208
21	84	1	650	0	1	5	103	208
21	85	1	650	0	0	5	103	208
21	86	1	649	0	558	2	102	207
21	87	1	649	0	556	2	102	207
21	88	1	649	0	554	2	102	207
21	89	1	649	0	553	2	102	207
21	90	1	649	0	550	2	102	207
21	91	1	649	0	737	2	102	207
21	92	1	649	0	735	2	102	207
22	9	1	652	0	515	16	107	202
22	10	1	652	0	518	16	107	202
22	11	1	652	0	651	15	106	201
22	12	1	652	0	655	15	106	201
22	13	1	652	0	656	15	106	201
22	14	1	652	0	657	15	106	201
22	15	1	652	0	664	15	106	201
22	16	1	652	0	612	15	106	201
22	17	1	652	0	614	15	106	201
22	18	1	652	0	602	15	106	201
22	19	1	652	0	607	15	106	201
22	20	1	652	0	608	15	106	201
22	21	1	652	0	437	14	108	203
22	22	1	652	0	425	14	108	203
22	23	1	652	0	427	14	108	203
22	24	1	652	0	431	14	108	203
22	25	1	652	0	433	14	108	203
22	26	1	652	0	262	14	108	203
22	27	1	652	0	264	14	108	203
22	28	1	652	0	252	14	108	203
22	29	1	652	0	257	14	108	203
22	30	1	652	0	258	14	108	203
22	31	1	652	0	155	14	108	203
22	32	1	652	0	157	14	108	203
22	33	1	652	0	159	14	108	203
22	34	1	652	0	151	14	108	203
22	35	1	652	0	153	14	108	203
22	36	1	651	0	631	13	110	205
22	37	1	651	0	634	13	110	205
22	38	1	651	0	626	13	110	205
22	39	1	651	0	637	13	110	205
22	40	1	651	0	639	13	110	205
22	41	1	651	0	480	10	107	202
22	42	1	651	0	482	10	107	202
22	43	1	651	0	484	10	107	202
22	44	1	651	0	476	10	107	202
22	45	1	651	0	478	10	107	202
22	46	1	651	0	305	10	107	202
22	47	1	651	0	307	10	107	202
22	48	1	651	0	309	10	107	202
22	49	1	651	0	301	10	107	202
22	50	1	651	0	303	10	107	202
22	51	1	651	0	104	10	107	202
22	52	1	651	0	102	10	107	202
22	53	1	651	0	109	10	107	202
22	54	1	651	0	108	10	107	202
22	55	1	651	0	106	10	107	202
22	56	1	650	0	704	6	101	206
22	57	1	650	0	702	6	101	206
22	58	1	650	0	709	6	101	206
22	59	1	650	0	708	6	101	206
22	60	1	650	0	706	6	101	206
22	61	1	650	0	504	6	101	206
22	62	1	650	0	512	6	101	206
22	63	1	650	0	510	6	101	206
22	64	1	650	0	508	6	101	206
22	65	1	650	0	506	6	101	206
22	66	1	650	0	329	6	101	206
22	67	1	650	0	327	6	101	206
22	68	1	650	0	334	6	101	206
22	69	1	650	0	333	6	101	206
22	70	1	650	0	331	6	101	206
22	71	1	650	0	183	6	101	206
22	72	1	650	0	180	6	101	206
22	73	1	650	0	178	6	101	206
22	74	1	650	0	188	6	101	206
22	75	1	650	0	185	6	101	206
22	76	1	650	0	83	5	103	208
22	77	1	650	0	80	5	103	208
22	78	1	650	0	78	5	103	208
22	79	1	650	0	88	5	103	208
22	80	1	650	0	85	5	103	208
22	81	1	650	0	8	5	103	208
22	82	1	650	0	5	5	103	208
22	83	1	650	0	3	5	103	208
22	84	1	650	0	13	5	103	208
22	85	1	650	0	10	5	103	208
22	86	1	649	0	559	2	102	207
22	87	1	649	0	557	2	102	207
22	88	1	649	0	555	2	102	207
22	89	1	649	0	560	2	102	207
22	90	1	649	0	551	2	102	207
22	91	1	649	0	738	2	102	207
22	92	1	649	0	736	2	102	207
23	9	1	652	0	522	16	107	202
23	10	1	652	0	517	16	107	202
23	11	1	652	0	650	15	106	201
23	12	1	652	0	660	15	106	201
23	13	1	652	0	661	15	106	201
23	14	1	652	0	662	15	106	201
23	15	1	652	0	663	15	106	201
23	16	1	652	0	611	15	106	201
23	17	1	652	0	613	15	106	201
23	18	1	652	0	605	15	106	201
23	19	1	652	0	606	15	106	201
23	20	1	652	0	619	15	106	201
23	21	1	652	0	436	14	108	203
23	22	1	652	0	439	14	108	203
23	23	1	652	0	442	14	108	203
23	24	1	652	0	430	14	108	203
23	25	1	652	0	432	14	108	203
23	26	1	652	0	261	14	108	203
23	27	1	652	0	263	14	108	203
23	28	1	652	0	255	14	108	203
23	29	1	652	0	256	14	108	203
23	30	1	652	0	269	14	108	203
23	31	1	652	0	160	14	108	203
23	32	1	652	0	161	14	108	203
23	33	1	652	0	163	14	108	203
23	34	1	652	0	164	14	108	203
23	35	1	652	0	169	14	108	203
23	36	1	651	0	630	13	110	205
23	37	1	651	0	633	13	110	205
23	38	1	651	0	635	13	110	205
23	39	1	651	0	636	13	110	205
23	40	1	651	0	638	13	110	205
23	41	1	651	0	486	10	107	202
23	42	1	651	0	488	10	107	202
23	43	1	651	0	489	10	107	202
23	44	1	651	0	491	10	107	202
23	45	1	651	0	494	10	107	202
23	46	1	651	0	311	10	107	202
23	47	1	651	0	313	10	107	202
23	48	1	651	0	314	10	107	202
23	49	1	651	0	316	10	107	202
23	50	1	651	0	319	10	107	202
23	51	1	651	0	117	10	107	202
23	52	1	651	0	115	10	107	202
23	53	1	651	0	113	10	107	202
23	54	1	651	0	111	10	107	202
23	55	1	651	0	110	10	107	202
23	56	1	650	0	717	6	101	206
23	57	1	650	0	715	6	101	206
23	58	1	650	0	713	6	101	206
23	59	1	650	0	711	6	101	206
23	60	1	650	0	710	6	101	206
23	61	1	650	0	514	6	101	206
23	62	1	650	0	513	6	101	206
23	63	1	650	0	511	6	101	206
23	64	1	650	0	509	6	101	206
23	65	1	650	0	507	6	101	206
23	66	1	650	0	342	6	101	206
23	67	1	650	0	339	6	101	206
23	68	1	650	0	337	6	101	206
23	69	1	650	0	336	6	101	206
23	70	1	650	0	335	6	101	206
23	71	1	650	0	184	6	101	206
23	72	1	650	0	181	6	101	206
23	73	1	650	0	190	6	101	206
23	74	1	650	0	189	6	101	206
23	75	1	650	0	186	6	101	206
23	76	1	650	0	84	5	103	208
23	77	1	650	0	81	5	103	208
23	78	1	650	0	90	5	103	208
23	79	1	650	0	89	5	103	208
23	80	1	650	0	86	5	103	208
23	81	1	650	0	9	5	103	208
23	82	1	650	0	6	5	103	208
23	83	1	650	0	15	5	103	208
23	84	1	650	0	14	5	103	208
23	85	1	650	0	11	5	103	208
23	86	1	649	0	564	2	102	207
23	87	1	649	0	563	2	102	207
23	88	1	649	0	562	2	102	207
23	89	1	649	0	561	2	102	207
23	90	1	649	0	552	2	102	207
23	91	1	649	0	739	2	102	207
23	92	1	649	0	740	2	102	207
24	9	1	652	0	521	16	107	202
24	10	1	652	0	524	16	107	202
24	11	1	652	0	671	15	106	201
24	12	1	652	0	673	15	106	201
24	13	1	652	0	665	15	106	201
24	14	1	652	0	667	15	106	201
24	15	1	652	0	669	15	106	201
24	16	1	652	0	610	15	106	201
24	17	1	652	0	622	15	106	201
24	18	1	652	0	624	15	106	201
24	19	1	652	0	616	15	106	201
24	20	1	652	0	618	15	106	201
24	21	1	652	0	435	14	108	203
24	22	1	652	0	440	14	108	203
24	23	1	652	0	441	14	108	203
24	24	1	652	0	443	14	108	203
24	25	1	652	0	444	14	108	203
24	26	1	652	0	260	14	108	203
24	27	1	652	0	272	14	108	203
24	28	1	652	0	265	14	108	203
24	29	1	652	0	266	14	108	203
24	30	1	652	0	268	14	108	203
24	31	1	652	0	171	14	108	203
24	32	1	652	0	173	14	108	203
24	33	1	652	0	162	14	108	203
24	34	1	652	0	166	14	108	203
24	35	1	652	0	168	14	108	203
24	36	1	651	0	641	13	110	205
24	37	1	651	0	643	13	110	205
24	38	1	651	0	644	13	110	205
24	39	1	651	0	647	13	110	205
24	40	1	651	0	649	13	110	205
24	41	1	651	0	485	10	107	202
24	42	1	651	0	487	10	107	202
24	43	1	651	0	498	10	107	202
24	44	1	651	0	490	10	107	202
24	45	1	651	0	493	10	107	202
24	46	1	651	0	310	10	107	202
24	47	1	651	0	312	10	107	202
24	48	1	651	0	323	10	107	202
24	49	1	651	0	315	10	107	202
24	50	1	651	0	318	10	107	202
24	51	1	651	0	118	10	107	202
24	52	1	651	0	116	10	107	202
24	53	1	651	0	114	10	107	202
24	54	1	651	0	112	10	107	202
24	55	1	651	0	120	10	107	202
24	56	1	650	0	718	6	101	206
24	57	1	650	0	716	6	101	206
24	58	1	650	0	714	6	101	206
24	59	1	650	0	712	6	101	206
24	60	1	650	0	720	6	101	206
24	61	1	650	0	523	6	101	206
24	62	1	650	0	521	6	101	206
24	63	1	650	0	519	6	101	206
24	64	1	650	0	517	6	101	206
24	65	1	650	0	515	6	101	206
24	66	1	650	0	343	6	101	206
24	67	1	650	0	340	6	101	206
24	68	1	650	0	338	6	101	206
24	69	1	650	0	347	6	101	206
24	70	1	650	0	345	6	101	206
24	71	1	650	0	193	6	101	206
24	72	1	650	0	192	6	101	206
24	73	1	650	0	191	6	101	206
24	74	1	650	0	196	6	101	206
24	75	1	650	0	187	6	101	206
24	76	1	650	0	93	5	103	208
24	77	1	650	0	91	5	103	208
24	78	1	650	0	98	5	103	208
24	79	1	650	0	96	5	103	208
24	80	1	650	0	87	5	103	208
24	81	1	650	0	18	5	103	208
24	82	1	650	0	16	5	103	208
24	83	1	650	0	23	5	103	208
24	84	1	650	0	21	5	103	208
24	85	1	650	0	12	5	103	208
24	86	1	649	0	568	2	102	207
24	87	1	649	0	566	2	102	207
24	88	1	649	0	565	2	102	207
24	89	1	649	0	572	2	102	207
24	90	1	649	0	570	2	102	207
24	91	1	649	0	743	2	102	207
24	92	1	649	0	741	2	102	207
25	9	1	652	0	520	16	107	202
25	10	1	652	0	523	16	107	202
25	11	1	652	0	670	15	106	201
25	12	1	652	0	672	15	106	201
25	13	1	652	0	674	15	106	201
25	14	1	652	0	666	15	106	201
25	15	1	652	0	668	15	106	201
25	16	1	652	0	620	15	106	201
25	17	1	652	0	621	15	106	201
25	18	1	652	0	623	15	106	201
25	19	1	652	0	615	15	106	201
25	20	1	652	0	617	15	106	201
25	21	1	652	0	445	14	108	203
25	22	1	652	0	446	14	108	203
25	23	1	652	0	447	14	108	203
25	24	1	652	0	448	14	108	203
25	25	1	652	0	449	14	108	203
25	26	1	652	0	270	14	108	203
25	27	1	652	0	271	14	108	203
25	28	1	652	0	273	14	108	203
25	29	1	652	0	274	14	108	203
25	30	1	652	0	267	14	108	203
25	31	1	652	0	170	14	108	203
25	32	1	652	0	172	14	108	203
25	33	1	652	0	174	14	108	203
25	34	1	652	0	165	14	108	203
25	35	1	652	0	167	14	108	203
25	36	1	651	0	640	13	110	205
25	37	1	651	0	642	13	110	205
25	38	1	651	0	645	13	110	205
25	39	1	651	0	646	13	110	205
25	40	1	651	0	648	13	110	205
25	41	1	651	0	495	10	107	202
25	42	1	651	0	496	10	107	202
25	43	1	651	0	497	10	107	202
25	44	1	651	0	499	10	107	202
25	45	1	651	0	492	10	107	202
25	46	1	651	0	320	10	107	202
25	47	1	651	0	321	10	107	202
25	48	1	651	0	322	10	107	202
25	49	1	651	0	324	10	107	202
25	50	1	651	0	317	10	107	202
25	51	1	651	0	119	10	107	202
25	52	1	651	0	124	10	107	202
25	53	1	651	0	123	10	107	202
25	54	1	651	0	122	10	107	202
25	55	1	651	0	121	10	107	202
25	56	1	650	0	719	6	101	206
25	57	1	650	0	724	6	101	206
25	58	1	650	0	723	6	101	206
25	59	1	650	0	722	6	101	206
25	60	1	650	0	721	6	101	206
25	61	1	650	0	524	6	101	206
25	62	1	650	0	522	6	101	206
25	63	1	650	0	520	6	101	206
25	64	1	650	0	518	6	101	206
25	65	1	650	0	516	6	101	206
25	66	1	650	0	344	6	101	206
25	67	1	650	0	341	6	101	206
25	68	1	650	0	349	6	101	206
25	69	1	650	0	348	6	101	206
25	70	1	650	0	346	6	101	206
25	71	1	650	0	194	6	101	206
25	72	1	650	0	199	6	101	206
25	73	1	650	0	198	6	101	206
25	74	1	650	0	197	6	101	206
25	75	1	650	0	195	6	101	206
25	76	1	650	0	94	5	103	208
25	77	1	650	0	92	5	103	208
25	78	1	650	0	99	5	103	208
25	79	1	650	0	97	5	103	208
25	80	1	650	0	95	5	103	208
25	81	1	650	0	19	5	103	208
25	82	1	650	0	17	5	103	208
25	83	1	650	0	24	5	103	208
25	84	1	650	0	22	5	103	208
25	85	1	650	0	20	5	103	208
25	86	1	649	0	569	2	102	207
25	87	1	649	0	567	2	102	207
25	88	1	649	0	574	2	102	207
25	89	1	649	0	573	2	102	207
25	90	1	649	0	571	2	102	207
25	91	1	649	0	744	2	102	207
25	92	1	649	0	742	2	102	207
26	6	1	652	0	750	16	107	202
26	7	1	652	0	751	16	107	202
26	8	1	652	0	752	16	107	202
26	9	1	652	0	753	16	107	202
26	10	1	652	0	754	16	107	202
26	11	1	652	0	726	15	106	201
26	12	1	652	0	727	15	106	201
26	13	1	652	0	728	15	106	201
26	14	1	652	0	729	15	106	201
26	15	1	652	0	739	15	106	201
26	16	1	652	0	575	15	106	201
26	17	1	652	0	576	15	106	201
26	18	1	652	0	578	15	106	201
26	19	1	652	0	579	15	106	201
26	20	1	652	0	584	15	106	201
26	21	1	652	0	413	15	106	201
26	22	1	652	0	401	15	106	201
26	23	1	652	0	403	15	106	201
26	24	1	652	0	404	15	106	201
26	25	1	652	0	409	15	106	201
26	26	1	652	0	232	15	106	201
26	27	1	652	0	225	15	106	201
26	28	1	652	0	227	15	106	201
26	29	1	652	0	229	15	106	201
26	30	1	652	0	239	15	106	201
26	31	1	652	0	126	15	106	201
26	32	1	652	0	128	15	106	201
26	33	1	652	0	129	15	106	201
26	34	1	652	0	132	15	106	201
26	35	1	652	0	134	15	106	201
26	36	1	651	0	613	11	108	203
26	37	1	651	0	601	11	108	203
26	38	1	651	0	604	11	108	203
26	39	1	651	0	606	11	108	203
26	40	1	651	0	609	11	108	203
26	41	1	651	0	457	11	108	203
26	42	1	651	0	450	11	108	203
26	43	1	651	0	452	11	108	203
26	44	1	651	0	454	11	108	203
26	45	1	651	0	469	11	108	203
26	46	1	651	0	288	11	108	203
26	47	1	651	0	276	11	108	203
26	48	1	651	0	279	11	108	203
26	49	1	651	0	281	11	108	203
26	50	1	651	0	284	11	108	203
26	51	1	651	0	77	11	108	203
26	52	1	651	0	75	11	108	203
26	53	1	651	0	82	11	108	203
26	54	1	651	0	80	11	108	203
26	55	1	651	0	85	11	108	203
26	56	1	650	0	690	7	102	207
26	57	1	650	0	678	7	102	207
